rank,delta_rank,country_code,player_name,player_id,points,tournaments_played,region,country,date,draw,year,month,year_month,points_lag_1,rank_lag_1,points_lag_3,rank_lag_3,points_lag_6,rank_lag_6,points_lag_12,rank_lag_12,points_roll_mean_3,points_roll_std_3,points_roll_max_3,points_roll_mean_6,points_roll_std_6,points_roll_max_6,points_roll_mean_12,points_roll_std_12,points_roll_max_12,points_delta_1m,points_delta_3m,points_pct_change_3m,in_top10,top10_streak,points_vs_field_mean,points_vs_field_max,month_sin,month_cos
77,0.0,BRA,Jonathan Matias,86470,22647,12.0,Pan America,BRAZIL,2024-11-26,MS,2024,11,2024-11,22647.0,77.0,22647.0,78.0,24517.0,73.0,25047.0,69.0,22647.0,0.0,22647.0,23372.0,1076.5268227034544,24977.0,23988.666666666668,981.2777693426614,25047.0,0.0,0.0,0.0,0,0,0.5728122307366671,0.22826185556389397,-0.5000000000000004,0.8660254037844384
27,0.0,JPN,Yushi Tanaka,86672,47730,15.0,Asia,JAPAN,2024-11-26,MS,2024,11,2024-11,47730.0,27.0,47730.0,27.0,48100.0,27.0,45530.0,30.0,47730.0,0.0,47730.0,47853.333333333336,191.06717841285214,48100.0,46998.333333333336,998.0966735226269,48100.0,0.0,0.0,0.0,0,0,1.2072383880011093,0.48107645012869954,-0.5000000000000004,0.8660254037844384
80,0.0,TPE,Wang Po-Wei,87029,22060,13.0,Asia,CHINESE TAIPEI,2024-11-26,MS,2024,11,2024-11,22060.0,80.0,22060.0,80.0,21370.0,80.0,22720.0,80.0,22060.0,0.0,22060.0,21731.666666666668,541.7902423140023,22060.0,21536.666666666668,868.3456929266183,22870.0,0.0,0.0,0.0,0,0,0.5579651967170431,0.2223454114778779,-0.5000000000000004,0.8660254037844384
67,0.0,MAS,Soong Joo Ven,87117,24140,15.0,Asia,MALAYSIA,2024-11-26,MS,2024,11,2024-11,24140.0,67.0,26470.0,62.0,26380.0,68.0,24770.0,72.0,24916.666666666668,1345.2261272118246,26470.0,25663.333333333332,1180.6551853384913,26470.0,25850.0,921.471155766153,26470.0,0.0,-2330.0,-0.0880241783150737,0,0,0.6105747891545522,0.24330998336699786,-0.5000000000000004,0.8660254037844384
24,1.0,TPE,Wang Tzu Wei,87375,50753,26.0,Asia,CHINESE TAIPEI,2024-11-26,MS,2024,11,2024-11,50753.0,25.0,51803.0,23.0,51803.0,24.0,51203.0,23.0,51103.0,606.217782649107,51803.0,51453.0,542.2176684690359,51803.0,51319.666666666664,644.3225241689776,51803.0,0.0,-1050.0,-0.020269096384379237,0,0,1.2836993485485082,0.5115456332156273,-0.5000000000000004,0.8660254037844384
52,2.0,CHN,Wang Zheng Xing,89163,31494,9.0,Asia,CHINA,2024-11-26,MS,2024,11,2024-11,31664.0,50.0,29464.0,55.0,29464.0,55.0,22034.0,83.0,31470.666666666668,1917.324524782734,33284.0,30467.333333333332,1636.602171166428,33284.0,28269.0,3408.9574519332027,33284.0,-170.0,2030.0,0.06889763779527569,0,0,0.7965800501090915,0.3174318399403575,-0.5000000000000004,0.8660254037844384
99,0.0,INA,Ikhsan Leonardo Imanuel Rumbay,90657,18740,8.0,Asia,INDONESIA,2024-11-26,MS,2024,11,2024-11,18740.0,99.0,18740.0,96.0,18520.0,99.0,21020.0,86.0,18740.0,0.0,18740.0,18666.666666666668,113.60751148874998,18740.0,20073.333333333332,1509.926749176524,21940.0,0.0,0.0,0.0,0,0,0.4739921934033268,0.1888827294240903,-0.5000000000000004,0.8660254037844384
2,1.0,DEN,Anders Antonsen,91554,93821,20.0,Europe,DENMARK,2024-11-26,MS,2024,11,2024-11,88821.0,3.0,88821.0,3.0,82861.0,4.0,81881.0,6.0,88821.0,0.0,88821.0,87827.66666666667,2433.159811164635,88821.0,85444.33333333333,3105.99225349772,88821.0,5000.0,5000.0,0.05629299377399488,1,50,2.373021428884393,0.9456332207736167,-0.5000000000000004,0.8660254037844384
62,1.0,IND,Meiraba Luwang Maisnam,91651,26000,20.0,Asia,INDIA,2024-11-26,MS,2024,11,2024-11,26690.0,61.0,26000.0,64.0,26000.0,70.0,26000.0,66.0,26460.0,398.37168574084166,26690.0,26230.0,356.3144678510825,26690.0,26115.0,268.5821357357907,26690.0,-690.0,0.0,0.0,0,0,0.6576199054688633,0.26205714861399937,-0.5000000000000004,0.8660254037844384
22,4.0,CHN,Lei Lan Xi,91673,51786,20.0,Asia,CHINA,2024-11-26,MS,2024,11,2024-11,48486.0,26.0,49786.0,26.0,49786.0,26.0,42376.0,34.0,48636.0,1082.820391385396,49786.0,49211.0,930.4568770233142,49786.0,48639.333333333336,3325.5548637054403,52076.0,3300.0,2000.0,0.040171935885590315,0,0,1.309827093254252,0.5219573653124835,-0.5000000000000004,0.8660254037844384
72,4.0,IND,S.Sankar Muthusamy Subramanian,91814,23580,26.0,Asia,INDIA,2024-11-26,MS,2024,11,2024-11,24110.0,68.0,22980.0,77.0,21850.0,78.0,22500.0,81.0,23356.666666666668,652.4058041842718,24110.0,22791.666666666668,850.6330975612624,24110.0,22951.666666666668,784.4144699112067,24110.0,-530.0,600.0,0.02610966057441244,0,0,0.5964106681136844,0.23766567555069631,-0.5000000000000004,0.8660254037844384
82,0.0,IND,Tharun Mannepalli,92160,21300,15.0,Asia,INDIA,2024-11-26,MS,2024,11,2024-11,21300.0,82.0,20290.0,86.0,20820.0,83.0,18340.0,100.0,20963.333333333332,583.1237718815202,21300.0,20891.666666666668,377.06321309121034,21300.0,20445.833333333332,1016.4148967937483,21300.0,0.0,1010.0,0.04977821586988673,0,0,0.5387424610187226,0.2146852794414687,-0.5000000000000004,0.8660254037844384
