rank,delta_rank,country_code,player_name,player_id,points,tournaments_played,region,country,date,draw,year,month,year_month,points_lag_1,rank_lag_1,points_lag_3,rank_lag_3,points_lag_6,rank_lag_6,points_lag_12,rank_lag_12,points_roll_mean_3,points_roll_std_3,points_roll_max_3,points_roll_mean_6,points_roll_std_6,points_roll_max_6,points_roll_mean_12,points_roll_std_12,points_roll_max_12,points_delta_1m,points_delta_3m,points_pct_change_3m,in_top10,top10_streak,points_vs_field_mean,points_vs_field_max,month_sin,month_cos
6,0.0,UNKNOWN,Jiang Zhenbang / Wei Yaxin,13414723,89200,0.0,Unknown,CHINA,2023-10-16,XD,2023,10,2023-10,69680.0,8.0,69680.0,8.0,69680.0,7.0,63467.0,8.0,69680.0,0.0,69680.0,69680.0,0.0,69680.0,67463.66666666667,2764.729423990539,69680.0,19520.0,19520.0,0.2801377726750862,1,18,2.01186737385558,0.7389856345108032,-0.8660254037844386,0.5000000000000001
83,0.0,UNKNOWN,Kevin Lee / Eliana Zhang,14843661,21920,0.0,Unknown,CANADA,2023-10-16,XD,2023,10,2023-10,11880.0,96.0,11880.0,95.0,11280.0,96.0,11280.0,94.0,11880.0,0.0,11880.0,12713.333333333334,1540.9953493332375,14680.0,11996.666666666666,1280.506528564759,14680.0,10040.0,10040.0,0.8451178451178452,0,0,0.49439610801473444,0.18159826354794628,-0.8660254037844386,0.5000000000000001
56,0.0,UNKNOWN,Davi Silva / Sania Lima,15464759,31100,0.0,Unknown,BRAZIL,2023-10-16,XD,2023,10,2023-10,24060.0,54.0,24060.0,54.0,24060.0,53.0,23310.0,53.0,24060.0,0.0,24060.0,24060.0,0.0,24060.0,23872.5,339.20026265005873,24060.0,7040.0,7040.0,0.2926018287614298,0,0,0.7014470328128759,0.2576508210009639,-0.8660254037844386,0.5000000000000001
11,0.0,UNKNOWN,Robin Tabeling / Selena Piek,15854979,74513,0.0,Unknown,NETHERLANDS,2023-10-16,XD,2023,10,2023-10,60303.0,12.0,60303.0,12.0,60303.0,10.0,61503.0,9.0,60303.0,0.0,60303.0,60303.0,0.0,60303.0,60803.0,617.9143806529917,61503.0,14210.0,14210.0,0.235643334494138,0,0,1.6806084487455248,0.6173098271782902,-0.8660254037844386,0.5000000000000001
100,0.0,UNKNOWN,Diego Mini / Paula La Torre Regal,16213415,19040,0.0,Unknown,PERU,2023-10-16,XD,2023,10,2023-10,13123.0,88.0,13123.0,86.0,13723.0,82.0,10923.0,100.0,13123.0,0.0,13123.0,13423.0,328.63353450312104,13723.0,12173.0,1324.249358556155,13723.0,5917.0,5917.0,0.4508877543244685,0,0,0.4294389551368861,0.1577386376803329,-0.8660254037844386,0.5000000000000001
24,0.0,UNKNOWN,Praveen Jordan / Melati Daeva Oktavianti,16418473,53900,0.0,Unknown,INDONESIA,2023-10-16,XD,2023,10,2023-10,43160.0,26.0,43160.0,26.0,41020.0,26.0,38650.0,27.0,43160.0,0.0,43160.0,42803.333333333336,873.6513415914341,43160.0,41599.166666666664,1549.0199736551128,43160.0,10740.0,10740.0,0.24884151992585735,0,0,1.2156911597625084,0.4465395257862365,-0.8660254037844386,0.5000000000000001
97,0.0,UNKNOWN,Steven Stallwood / Hope Warner,16990289,19440,0.0,Unknown,ENGLAND,2023-10-16,XD,2023,10,2023-10,13980.0,84.0,14330.0,80.0,15250.0,74.0,15250.0,71.0,14096.666666666666,202.0725942163699,14330.0,14673.333333333334,644.5049779999114,15250.0,14961.666666666666,528.6833273388334,15250.0,5460.0,5110.0,0.35659455687369146,0,0,0.43846078192547616,0.1610524746063903,-0.8660254037844386,0.5000000000000001
63,0.0,UNKNOWN,Joshua Hurlburt-Yu / Rachel Honderich,17217879,28260,0.0,Unknown,CANADA,2023-10-16,XD,2023,10,2023-10,14130.0,83.0,14130.0,83.0,14130.0,80.0,14130.0,78.0,14130.0,0.0,14130.0,14130.0,0.0,14130.0,14130.0,0.0,14130.0,14130.0,14130.0,1.0,0,0,0.6373920626138866,0.23412257882595627,-0.8660254037844386,0.5000000000000001
1,0.0,UNKNOWN,Zheng Siwei / Huang Yaqiong,17809402,120706,0.0,Unknown,CHINA,2023-10-16,XD,2023,10,2023-10,115906.0,1.0,111606.0,1.0,111606.0,1.0,113606.0,1.0,113039.33333333333,2482.6061575154113,115906.0,112322.66666666667,1755.4676489946503,115906.0,112797.66666666667,1396.3968785505656,115906.0,4800.0,9100.0,0.08153683493718966,1,247,2.7224715608588745,0.9999999999917155,-0.8660254037844386,0.5000000000000001
39,0.0,UNKNOWN,Vinson Chiu / Jennie Gai,17895723,39740,0.0,Unknown,U.S.A.,2023-10-16,XD,2023,10,2023-10,36470.0,32.0,36500.0,32.0,37100.0,30.0,35242.0,32.0,36480.0,17.320508075550986,36500.0,36790.0,339.7646244090659,37100.0,36677.5,515.299118783437,37100.0,3270.0,3240.0,0.08876712328767122,0,0,0.896318491446421,0.3292296986038041,-0.8660254037844386,0.5000000000000001
