rank,delta_rank,country_code,player_name,player_id,points,tournaments_played,region,country,date,draw,year,month,year_month,points_lag_1,rank_lag_1,points_lag_3,rank_lag_3,points_lag_6,rank_lag_6,points_lag_12,rank_lag_12,points_roll_mean_3,points_roll_std_3,points_roll_max_3,points_roll_mean_6,points_roll_std_6,points_roll_max_6,points_roll_mean_12,points_roll_std_12,points_roll_max_12,points_delta_1m,points_delta_3m,points_pct_change_3m,in_top10,top10_streak,points_vs_field_mean,points_vs_field_max,month_sin,month_cos
64,1.0,FRA,Rosy Oktavia Pancasari,65540,26951,13.0,Europe,FRANCE,2024-11-26,WS,2024,11,2024-11,26951.0,63.0,26951.0,62.0,27931.0,59.0,28611.0,56.0,26951.0,0.0,26951.0,27114.333333333332,400.0833246545193,27931.0,27862.666666666668,826.8432118422947,28611.0,0.0,0.0,0.0,0,0,0.6883350987290658,0.2503181104679213,-0.5000000000000004,0.8660254037844384
60,0.0,IND,Tanya Hemanth,66290,27530,22.0,Asia,INDIA,2024-11-26,WS,2024,11,2024-11,27530.0,60.0,27530.0,61.0,27530.0,61.0,25620.0,73.0,27530.0,0.0,27530.0,27545.0,36.742346141740065,27620.0,26611.666666666668,975.9082793464484,27620.0,0.0,0.0,0.0,0,0,0.7031228996330816,0.2556958027969973,-0.5000000000000004,0.8660254037844384
49,0.0,JPN,Manami Suizu,67828,32900,12.0,Asia,JAPAN,2024-11-26,WS,2024,11,2024-11,32900.0,49.0,33700.0,45.0,31130.0,52.0,32230.0,42.0,32706.666666666668,1102.784354864238,33700.0,32848.333333333336,1252.1088877037275,34140.0,31992.5,1394.1704930303042,34140.0,0.0,-800.0,-0.023738872403560873,0,0,0.8402740064630725,0.30557180937236506,-0.5000000000000004,0.8660254037844384
41,1.0,JPN,Hina Akechi,68479,34690,11.0,Asia,JAPAN,2024-11-26,WS,2024,11,2024-11,34690.0,42.0,32090.0,49.0,33830.0,45.0,32160.0,43.0,33513.333333333336,1317.4343753422115,34690.0,33596.666666666664,1275.7063402941424,35120.0,33156.666666666664,1135.3360202107801,35120.0,0.0,2600.0,0.08102212527267061,0,0,0.8859910420730694,0.3221971448974877,-0.5000000000000004,0.8660254037844384
43,2.0,MAS,Goh Jin Wei,69012,33898,16.0,Asia,MALAYSIA,2024-11-26,WS,2024,11,2024-11,35558.0,41.0,35558.0,39.0,35558.0,40.0,40818.0,31.0,35558.0,0.0,35558.0,35558.0,0.0,35558.0,36916.333333333336,2013.6707022176374,40818.0,-1660.0,-1660.0,-0.0466842904550312,0,0,0.8657631693338976,0.31484113051989154,-0.5000000000000004,0.8660254037844384
42,1.0,USA,Lauren Lam,69091,34200,16.0,Pan America,U.S.A.,2024-11-26,WS,2024,11,2024-11,33760.0,43.0,33210.0,47.0,31550.0,49.0,30720.0,47.0,33393.333333333336,317.5426480542891,33760.0,33190.0,898.420836801997,34200.0,32258.333333333332,1282.1064580201564,34200.0,440.0,990.0,0.02981029810298108,0,0,0.8734763228278748,0.3176460753961971,-0.5000000000000004,0.8660254037844384
61,3.0,DEN,Amalie Schulz,70651,27396,20.0,Europe,DENMARK,2024-11-26,WS,2024,11,2024-11,26946.0,64.0,26416.0,64.0,26326.0,65.0,23396.0,80.0,26592.666666666668,305.99564267050624,26946.0,26401.0,337.2091339212546,26946.0,25475.166666666668,1161.7029688689083,26946.0,450.0,980.0,0.03709872804360992,0,0,0.6997005070231713,0.25445122460684844,-0.5000000000000004,0.8660254037844384
20,3.0,KOR,Kim Ga Eun,70930,53690,13.0,Asia,KOREA,2024-11-26,WS,2024,11,2024-11,57540.0,17.0,60220.0,14.0,60220.0,14.0,62500.0,13.0,58433.333333333336,1547.2987214281957,60220.0,59326.666666666664,1383.9460490447839,60220.0,60723.333333333336,1841.853480172672,62500.0,-3850.0,-6530.0,-0.10843573563600128,0,0,1.3712556658663333,0.49866718678426386,-0.5000000000000004,0.8660254037844384
48,0.0,THA,Pornpicha Choeikeewong,72280,32948,17.0,Asia,THAILAND,2024-11-26,WS,2024,11,2024-11,32948.0,48.0,34578.0,41.0,36598.0,38.0,36878.0,37.0,33491.333333333336,941.080938779088,34578.0,34708.0,1635.4326644653113,36598.0,35707.166666666664,1522.5006841815707,36968.0,0.0,-1630.0,-0.04713979987275141,0,0,0.8414999381442344,0.30601762842555275,-0.5000000000000004,0.8660254037844384
99,5.0,EST,Kristin Kuuba,73015,18219,8.0,Europe,ESTONIA,2024-11-26,WS,2024,11,2024-11,20879.0,94.0,23079.0,79.0,23079.0,82.0,26109.0,67.0,22345.666666666668,1270.170592217176,23079.0,22712.333333333332,898.146239020444,23079.0,24266.5,1796.7805805233209,26109.0,-2660.0,-4860.0,-0.21058104770570651,0,0,0.4653176937310249,0.16921619437553553,-0.5000000000000004,0.8660254037844384
