rank,delta_rank,country_code,player_name,player_id,points,tournaments_played,region,country,date,draw,year,month,year_month,points_lag_1,rank_lag_1,points_lag_3,rank_lag_3,points_lag_6,rank_lag_6,points_lag_12,rank_lag_12,points_roll_mean_3,points_roll_std_3,points_roll_max_3,points_roll_mean_6,points_roll_std_6,points_roll_max_6,points_roll_mean_12,points_roll_std_12,points_roll_max_12,points_delta_1m,points_delta_3m,points_pct_change_3m,in_top10,top10_streak,points_vs_field_mean,points_vs_field_max,month_sin,month_cos
67,0.0,MAS,Soong Joo Ven,87117,24140,15.0,Asia,MALAYSIA,2024-11-26,MS,2024,11,2024-11,24140.0,67.0,26470.0,62.0,26380.0,68.0,24770.0,72.0,24916.666666666668,1345.2261272118246,26470.0,25663.333333333332,1180.6551853384913,26470.0,25850.0,921.471155766153,26470.0,0.0,-2330.0,-0.0880241783150737,0,0,0.591565172627452,0.24330998336699786,-0.5000000000000004,0.8660254037844384
24,1.0,TPE,Wang Tzu Wei,87375,50753,26.0,Asia,CHINESE TAIPEI,2024-11-26,MS,2024,11,2024-11,50753.0,25.0,51803.0,23.0,51803.0,24.0,51203.0,23.0,51103.0,606.217782649107,51803.0,51453.0,542.2176684690359,51803.0,51319.666666666664,644.3225241689776,51803.0,0.0,-1050.0,-0.020269096384379237,0,0,1.2437326928898538,0.5115456332156273,-0.5000000000000004,0.8660254037844384
52,2.0,CHN,Wang Zheng Xing,89163,31494,9.0,Asia,CHINA,2024-11-26,MS,2024,11,2024-11,31664.0,50.0,29464.0,55.0,29464.0,55.0,22034.0,83.0,31470.666666666668,1917.324524782734,33284.0,30467.333333333332,1636.602171166428,33284.0,28269.0,3408.9574519332027,33284.0,-170.0,2030.0,0.06889763779527569,0,0,0.7717793515629235,0.3174318399403575,-0.5000000000000004,0.8660254037844384
99,0.0,INA,Ikhsan Leonardo Imanuel Rumbay,90657,18740,8.0,Asia,INDONESIA,2024-11-26,MS,2024,11,2024-11,18740.0,99.0,18740.0,96.0,18520.0,99.0,21020.0,86.0,18740.0,0.0,18740.0,18666.666666666668,113.60751148874998,18740.0,20073.333333333332,1509.926749176524,21940.0,0.0,0.0,0.0,0,0,0.45923493517143543,0.1888827294240903,-0.5000000000000004,0.8660254037844384
62,1.0,IND,Meiraba Luwang Maisnam,91651,26000,20.0,Asia,INDIA,2024-11-26,MS,2024,11,2024-11,26690.0,61.0,26000.0,64.0,26000.0,70.0,26000.0,66.0,26460.0,398.37168574084166,26690.0,26230.0,356.3144678510825,26690.0,26115.0,268.5821357357907,26690.0,-690.0,0.0,0.0,0,0,0.6371455877511911,0.26205714861399937,-0.5000000000000004,0.8660254037844384
22,4.0,CHN,Lei Lan Xi,91673,51786,20.0,Asia,CHINA,2024-11-26,MS,2024,11,2024-11,48486.0,26.0,49786.0,26.0,49786.0,26.0,42376.0,34.0,48636.0,1082.820391385396,49786.0,49211.0,930.4568770233142,49786.0,48639.333333333336,3325.5548637054403,52076.0,3300.0,2000.0,0.040171935885590315,0,0,1.2690469772031994,0.5219573653124835,-0.5000000000000004,0.8660254037844384
72,4.0,IND,S.Sankar Muthusamy Subramanian,91814,23580,26.0,Asia,INDIA,2024-11-26,MS,2024,11,2024-11,24110.0,68.0,22980.0,77.0,21850.0,78.0,22500.0,81.0,23356.666666666668,652.4058041842718,24110.0,22791.666666666668,850.6330975612624,24110.0,22951.666666666668,784.4144699112067,24110.0,-530.0,600.0,0.02610966057441244,0,0,0.5778420368912726,0.23766567555069631,-0.5000000000000004,0.8660254037844384
82,0.0,IND,Tharun Mannepalli,92160,21300,15.0,Asia,INDIA,2024-11-26,MS,2024,11,2024-11,21300.0,82.0,20290.0,86.0,20820.0,83.0,18340.0,100.0,20963.333333333332,583.1237718815202,21300.0,20891.666666666668,377.06321309121034,21300.0,20445.833333333332,1016.4148967937483,21300.0,0.0,1010.0,0.04977821586988673,0,0,0.5219692699653988,0.2146852794414687,-0.5000000000000004,0.8660254037844384
40,0.0,THA,Kantaphon Wangcharoen,92508,37300,23.0,Asia,THAILAND,2024-11-26,MS,2024,11,2024-11,37300.0,40.0,37300.0,39.0,38870.0,36.0,40620.0,37.0,37300.0,0.0,37300.0,37561.666666666664,640.9498160283066,38870.0,38953.333333333336,1601.381978924565,40920.0,0.0,0.0,0.0,0,0,0.9140588624276703,0.37595121705008366,-0.5000000000000004,0.8660254037844384
56,0.0,MAS,Cheam June Wei,92796,29767,16.0,Asia,MALAYSIA,2024-11-26,MS,2024,11,2024-11,29767.0,56.0,29767.0,54.0,29327.0,58.0,26827.0,65.0,29767.0,0.0,29767.0,29693.666666666668,179.62924780403267,29767.0,29190.333333333332,893.891729597287,29767.0,0.0,0.0,0.0,0,0,0.729458181176527,0.30002519779972764,-0.5000000000000004,0.8660254037844384
41,0.0,IND,Kidambi Srikanth,93627,37043,15.0,Asia,INDIA,2024-11-26,MS,2024,11,2024-11,37043.0,41.0,37043.0,40.0,37043.0,39.0,38933.0,38.0,37043.0,0.0,37043.0,37043.0,0.0,37043.0,38008.0,1107.154419713178,40123.0,0.0,0.0,0.0,0,0,0.907760923348745,0.3733608829272453,-0.5000000000000004,0.8660254037844384
33,0.0,TPE,Su Li Yang,94397,41160,27.0,Asia,CHINESE TAIPEI,2024-11-26,MS,2024,11,2024-11,41160.0,33.0,41160.0,33.0,40690.0,35.0,42130.0,35.0,41160.0,0.0,41160.0,41123.333333333336,234.66287875731075,41410.0,41146.666666666664,526.2791055795799,42130.0,0.0,0.0,0.0,0,0,1.0086504766091933,0.414856624498162,-0.5000000000000004,0.8660254037844384
21,1.0,HKG,Lee Cheuk Yiu,94780,54199,23.0,Asia,HONG KONG CHINA,2024-11-26,MS,2024,11,2024-11,54199.0,20.0,54199.0,20.0,59679.0,15.0,58719.0,15.0,54199.0,0.0,54199.0,55812.333333333336,2155.612828563299,59679.0,57254.0,2123.703882799588,59679.0,0.0,0.0,0.0,0,0,1.3281789888664155,0.5462782845280827,-0.5000000000000004,0.8660254037844384
6,2.0,CHN,Li Shi Feng,95476,76896,18.0,Asia,CHINA,2024-11-26,MS,2024,11,2024-11,76896.0,8.0,72736.0,9.0,76036.0,8.0,82996.0,5.0,74122.66666666667,2401.7771198288438,76896.0,74697.66666666667,2176.367769166581,77046.0,78266.83333333333,4440.703175958712,82996.0,0.0,4160.0,0.05719313682358118,1,58,1.8843825813736765,0.7750440961470035,-0.5000000000000004,0.8660254037844384
10,0.0,INA,Anthony Sinisuka Ginting,95661,68305,16.0,Asia,INDONESIA,2024-11-26,MS,2024,11,2024-11,68305.0,10.0,68305.0,10.0,71285.0,10.0,70485.0,10.0,68305.0,0.0,68305.0,69090.0,1278.7454789753826,71285.0,70079.16666666667,1419.3689912533575,71835.0,0.0,0.0,0.0,1,58,1.6738549758209655,0.6884543667722779,-0.5000000000000004,0.8660254037844384
11,0.0,JPN,Koki Watanabe,97174,64374,18.0,Asia,JAPAN,2024-11-26,MS,2024,11,2024-11,64374.0,11.0,66964.0,11.0,62414.0,13.0,57954.0,16.0,65717.33333333333,1297.7030990690155,66964.0,65582.33333333333,1858.982696710002,66964.0,62538.166666666664,3601.9198374132884,66964.0,0.0,-2590.0,-0.03867749835732637,0,0,1.5775234640728912,0.6488333417260613,-0.5000000000000004,0.8660254037844384
69,1.0,TPE,Huang Yu Kai,98595,23760,17.0,Asia,CHINESE TAIPEI,2024-11-26,MS,2024,11,2024-11,23760.0,70.0,23760.0,72.0,20950.0,81.0,23150.0,77.0,23760.0,0.0,23760.0,22750.0,1199.7666439770708,23760.0,22036.666666666668,1491.7916825892355,23760.0,0.0,0.0,0.0,0,0,0.5822530448064731,0.23947991734879323,-0.5000000000000004,0.8660254037844384
