rank,delta_rank,country_code,player_name,player_id,points,tournaments_played,region,country,date,draw,year,month,year_month,points_lag_1,rank_lag_1,points_lag_3,rank_lag_3,points_lag_6,rank_lag_6,points_lag_12,rank_lag_12,points_roll_mean_3,points_roll_std_3,points_roll_max_3,points_roll_mean_6,points_roll_std_6,points_roll_max_6,points_roll_mean_12,points_roll_std_12,points_roll_max_12,points_delta_1m,points_delta_3m,points_pct_change_3m,in_top10,top10_streak,points_vs_field_mean,points_vs_field_max,month_sin,month_cos
72,2.0,FRA,Qi Xuefei,77256,24771,12.0,Europe,FRANCE,2024-11-26,WS,2024,11,2024-11,24021.0,74.0,24091.0,75.0,26271.0,66.0,28831.0,55.0,24067.666666666668,40.41451884326857,24091.0,25169.333333333332,1207.0860228942404,26271.0,26893.5,2007.3416387216023,28831.0,750.0,680.0,0.028226308579967663,0,0,0.7959856157304858,0.33029761586844236,-0.5000000000000004,0.8660254037844384
67,1.0,AZE,Keisha Fatimah Azzahra,79078,26563,18.0,Europe,AZERBAIJAN,2024-11-26,WS,2024,11,2024-11,26563.0,66.0,26563.0,63.0,24723.0,77.0,23613.0,77.0,26563.0,0.0,26563.0,25858.0,904.6048861243241,26563.0,24443.0,1650.6692857471749,26563.0,0.0,0.0,0.0,0,0,0.8535693315025188,0.3541922235805351,-0.5000000000000004,0.8660254037844384
96,2.0,IRL,Rachael Darragh,80889,19268,15.0,Europe,IRELAND,2024-11-26,WS,2024,11,2024-11,19268.0,98.0,20018.0,97.0,21528.0,89.0,22588.0,82.0,19768.0,433.012701892213,20018.0,20144.666666666668,741.125270562759,21528.0,21233.833333333332,1257.8152656190564,22588.0,0.0,-750.0,-0.037466280347687064,0,0,0.6191534796292034,0.2569203690829255,-0.5000000000000004,0.8660254037844384
33,0.0,DEN,Line Christophersen,85302,42513,20.0,Europe,DENMARK,2024-11-26,WS,2024,11,2024-11,42513.0,33.0,42513.0,33.0,41933.0,33.0,41933.0,30.0,42513.0,0.0,42513.0,41983.0,637.3382147651963,42513.0,41958.0,430.4859833004782,42513.0,0.0,0.0,0.0,0,0,1.3661029623975673,0.5668702330715389,-0.5000000000000004,0.8660254037844384
73,2.0,BUL,Kaloyana Nalbantova,87112,24691,13.0,Europe,BULGARIA,2024-11-26,WS,2024,11,2024-11,24691.0,71.0,25291.0,69.0,27201.0,63.0,26101.0,68.0,25091.0,346.41016151377966,25291.0,25781.0,898.4876181673271,27201.0,26315.166666666668,911.5965847530197,27231.0,0.0,-600.0,-0.023723854335534367,0,0,0.7934149141335199,0.3292308923098668,-0.5000000000000004,0.8660254037844384
95,1.0,TUR,Neslihan Arin,87885,19526,6.0,Europe,TÜRKIYE,2024-11-26,WS,2024,11,2024-11,19526.0,96.0,19526.0,99.0,21746.0,88.0,29746.0,52.0,19526.0,0.0,19526.0,19896.0,906.3112048300138,21746.0,23821.0,4400.149790838805,29746.0,0.0,0.0,0.0,0,0,0.627443992279418,0.2603605525593317,-0.5000000000000004,0.8660254037844384
62,1.0,FRA,Léonice Huet,88582,27338,17.0,Europe,FRANCE,2024-11-26,WS,2024,11,2024-11,27338.0,61.0,27938.0,59.0,26858.0,64.0,26938.0,65.0,27738.0,346.41016151377477,27938.0,27298.0,529.4525474487792,27938.0,27223.833333333332,405.9435324218617,27938.0,0.0,-600.0,-0.021476125706922478,0,0,0.8784730032231246,0.3645261080542359,-0.5000000000000004,0.8660254037844384
50,6.0,GER,Yvonne Li,91106,32045,15.0,Europe,GERMANY,2024-11-26,WS,2024,11,2024-11,33705.0,44.0,33705.0,44.0,35775.0,39.0,38855.0,35.0,33705.0,0.0,33705.0,34666.666666666664,1065.6343963416273,35775.0,35555.833333333336,1441.0189471554158,38855.0,-1660.0,-1660.0,-0.04925085298917076,0,0,1.0297266584345974,0.42728945543192587,-0.5000000000000004,0.8660254037844384
28,1.0,DEN,Mia Blichfeldt,91224,46394,16.0,Europe,DENMARK,2024-11-26,WS,2024,11,2024-11,45074.0,29.0,42694.0,32.0,36694.0,37.0,38774.0,36.0,43487.333333333336,1374.0936406713038,45074.0,40644.0,3290.0030395122744,45074.0,39727.333333333336,2425.191026527894,45074.0,1320.0,3700.0,0.08666323136740517,0,0,1.4908141236203687,0.6186196597069362,-0.5000000000000004,0.8660254037844384
59,0.0,UKR,Polina Buhrova,96877,28567,27.0,Europe,UKRAINE,2024-11-26,WS,2024,11,2024-11,28567.0,59.0,28567.0,58.0,28037.0,58.0,28337.0,58.0,28567.0,0.0,28567.0,28302.0,290.29295547787495,28567.0,28589.5,536.2178153087867,29417.0,0.0,0.0,0.0,0,0,0.917965406506511,0.38091364872285305,-0.5000000000000004,0.8660254037844384
